date,maxtemp,avgrelativehumidity,maxrelativehumidity,minrelativehumidity,avgvisibility,maxvisibility,minvisibility,hazehours,smokehours,pm25avganderson,pm25minanderson,pm25maxanderson
26-Jul-15,97,27,47,13,9.9899998,10,9.9399996,,,11.72,2.97,29.379999
27-Jul-15,98,22,38,9,9.9899998,10,9.9399996,,,9.8100004,1.98,19.4
28-Jul-15,105,15,25,7,9.9899998,10,9.9399996,,,9.3800001,3.3,22.51
29-Jul-15,111,13,30,5,9.9899998,10,9.9399996,,,10.87,1.83,29.51
30-Jul-15,114,21,40,8,9.9899998,10,9.9399996,,,23.43,6.6199999,59.720001
31-Jul-15,104,30,47,14,9.9899998,10,9.9399996,,,22.32,15.95,30.790001
1-Aug-15,102,42,57,22,9.9899998,10,9.9399996,,,20.200001,11.84,36.029999
2-Aug-15,96,42,69,25,9.5699997,10,7.46,,,25.540001,12.6,46.360001
3-Aug-15,99,41,66,18,9.6999998,10,8,,,24.76,11.54,48.82
4-Aug-15,92,46,63,24,9.9899998,10,9.9399996,,,13.67,4.8699999,26.450001
5-Aug-15,91,46,68,26,9.3999996,10,7,,,20.57,8.8599997,36.810001
6-Aug-15,100,36,70,9,5.3899999,10,2,16,16,49.540001,16.940001,106
7-Aug-15,98,32,50,17,10.26,43.5,5,2,2,24.48,11.5,51.41
8-Aug-15,94,39,61,18,9.9899998,10,9.9399996,,,18.1,9.4300003,29.379999
9-Aug-15,98,33,63,15,8.04,10,2.5,5,5,36.66,14.13,150
10-Aug-15,96,36,51,18,5.8299999,10,1.75,23,23,60.119999,21.85,174.8
11-Aug-15,92,38,65,14,9.9899998,10,9.9399996,5,5,14.09,6.6199999,20.870001
12-Aug-15,95,33,54,17,9.9899998,10,9.9399996,,,15.42,8.75,22.01
13-Aug-15,95,32,58,13,9.9899998,10,9.9399996,,,,,
14-Aug-15,90,35,54,17,6.73,10,3,13,13,36.25,5.71,121.5
15-Aug-15,104,20,39,6,9.5200005,10,5,1,1,19.639999,6.3699999,48.799999
16-Aug-15,107,18,40,4,9.9899998,10,9.9399996,,,19.92,4.52,51.110001
17-Aug-15,107,20,35,8,9.3400002,10,7,7,7,30.67,12.17,54.57
18-Aug-15,108,27,49,8,8.9200001,10,7,23,23,27.9,7.0700002,47.119999
19-Aug-15,98,35,56,16,9.6300001,10,8,16,16,25.059999,13.48,41.73
20-Aug-15,95,42,59,21,9.8500004,10,8,14,14,20.67,13.53,32.610001
21-Aug-15,97,42,68,17,9.9899998,10,9.9399996,,,20.700001,5.7399998,35.330002
22-Aug-15,99,39,68,17,9.96,10,9,,,21.709999,8.3599997,42.439999
23-Aug-15,96,40,65,17,9.9899998,10,9.9399996,,,19.57,10.86,28.82
24-Aug-15,98,35,63,16,9.9899998,10,9.9399996,,,15.39,4.6500001,30.450001
25-Aug-15,99,31,59,12,9.9899998,10,9.9399996,,,12.61,3.6600001,24.959999
26-Aug-15,98,30,52,14,9.9899998,10,9.9399996,,,15.22,7.2800002,27.639999
27-Aug-15,101,31,59,14,9.9899998,10,9.9399996,,,14.36,5.5999999,35.57
28-Aug-15,101,28,47,13,9.6899996,10,5.5900002,1,1,17.559999,4.3000002,62.380001
29-Aug-15,90,39,58,25,9.9899998,10,9.9399996,,,9.3199997,3.96,17.450001
30-Aug-15,90,38,67,22,9.9899998,10,9.9399996,,,12.68,3.21,24.48
31-Aug-15,97,30,53,13,9.9899998,10,9.9399996,,,15.05,8.1300001,31.870001
1-Sep-15,96,32,54,15,9.9899998,10,9.9399996,,,15.15,3.4300001,33.080002
2-Sep-15,90,41,63,23,9.9899998,10,9.9399996,,,14.71,0.31,30.950001
3-Sep-15,85,41,63,23,9.9899998,10,9.9399996,,,11.56,0,22.83
4-Sep-15,85,32,62,11,9.9899998,10,9.9399996,,,14.43,2.8099999,31.65
5-Sep-15,85,23,41,10,9.9899998,10,9.9399996,,,9.9300003,3.48,21.309999
6-Sep-15,93,16,27,5,9.9899998,10,9.9399996,,,11.23,3.8900001,19.719999
7-Sep-15,100,21,38,7,9.9899998,10,9.9399996,,,13.78,4.0500002,29.59
8-Sep-15,105,20,42,6,9.9899998,10,9.9399996,,,14.59,6.4699998,33.279999
9-Sep-15,105,21,44,7,9.96,10,9,,,14.91,3.24,33.52
10-Sep-15,109,,100,29,9.9899998,10,9.9399996,,,11.78,6.02,29.57
11-Sep-15,106,31,100,8,9.9899998,10,9.9399996,,,12.16,3.5599999,28.66
12-Sep-15,99,33,53,13,9.7299995,10,8,,,14.81,2.9000001,30.639999
13-Sep-15,97,36,55,12,9.6599998,10,8,,,29.32,19.76,47.09
14-Sep-15,78,60,84,42,9.4799995,10,7,,,22.85,11.42,33.610001
15-Sep-15,71,61,80,36,9.6499996,10,7,,,19.370001,3.72,35.900002
16-Sep-15,61,78,90,56,7.1700001,10,2,,,18.1,11.46,26.17
17-Sep-15,79,64,94,33,9.9899998,10,9.9399996,,,13.37,5.0700002,19.969999
18-Sep-15,92,39,67,11,9.9899998,10,9.9399996,,,10.33,0,36.470001
19-Sep-15,100,39,80,8,9.8800001,10,7,,,13.62,3.1300001,32.66
20-Sep-15,98,39,74,12,9.9899998,10,9.9399996,,,11.46,0,30.65
21-Sep-15,100,38,70,12,9.9899998,10,9.9399996,,,12.82,0.33000001,50.299999
22-Sep-15,93,38,70,17,9.9899998,10,9.9399996,,,11.67,0.88,31.860001
23-Sep-15,92,38,72,13,9.9899998,10,9.9399996,,,13.95,2.24,29.4
24-Sep-15,96,32,60,12,9.9899998,10,9.9399996,,,12.52,4.1100001,28.41
25-Sep-15,96,35,65,14,9.9899998,10,9.9399996,,,12.77,4.3499999,34.389999
26-Sep-15,95,35,64,15,9.9099998,10,8.6999998,,,13.06,3.8900001,28.870001
27-Sep-15,96,35,62,15,9.9899998,10,9.9399996,,,9.1300001,0,19.92
28-Sep-15,94,35,65,12,9.9899998,10,9.9399996,,,13.6,4.5700002,38.349998
29-Sep-15,87,38,64,15,9.9899998,10,9.9399996,,,12.86,0,31.139999
30-Sep-15,79,42,67,20,9.9899998,10,9.9399996,,,15.82,0,39.299999
1-Oct-15,76,53,72,37,9.9899998,10,9.9399996,,,14.85,4.8600001,35.610001
2-Oct-15,92,39,81,13,9.9899998,10,9.9399996,,,13,0,31.870001
3-Oct-15,84,23,33,14,9.9899998,10,9.9399996,,,11.25,5.8099999,31.870001
4-Oct-15,93,25,49,15,9.9899998,10,9.9399996,,,12.9,9.3000002,17.629999
5-Oct-15,86,47,67,25,9.9899998,10,9.9399996,,,16.32,3.8299999,53.91
6-Oct-15,85,52,75,31,9.9899998,10,9.9399996,,,19.26,9.5500002,32.080002
7-Oct-15,85,54,78,33,9.9899998,10,9.9399996,,,20.120001,15.29,26.98
8-Oct-15,88,43,72,24,9.9899998,10,9.9399996,,,18.290001,9.2799997,32.880001
9-Oct-15,92,44,75,18,9.9899998,10,9.9399996,,,17.08,1.37,34.110001
10-Oct-15,89,41,69,19,9.9899998,10,9.9399996,,,14.71,4.98,37.139999
11-Oct-15,92,40,64,17,9.9899998,10,9.9399996,,,10.16,0,30.6
12-Oct-15,96,35,67,10,9.9899998,10,9.9399996,,,11.68,0,31.6
13-Oct-15,98,33,64,9,9.96,10,9,,,12.87,4.4000001,32.07
14-Oct-15,96,33,53,11,9.9899998,10,9.9399996,,,14.38,7.02,34.060001
15-Oct-15,89,41,60,21,10,10,9.9399996,,,16.209999,4.8899999,38.560001
16-Oct-15,87,44,64,22,9.9899998,10,9.9399996,,,13.46,3.99,22.799999
17-Oct-15,77,65,87,37,9.8299999,10,6,,,13.55,1.11,34.639999
18-Oct-15,76,68,90,37,9.9899998,10,9.9399996,,,11.55,0,44.169998
19-Oct-15,73,73,87,44,9.8500004,10,6,,,11.94,0,31.639999
20-Oct-15,85,38,63,19,9.9899998,10,9.9399996,,,9.4200001,1.51,24.969999
21-Oct-15,88,31,54,14,9.9899998,10,9.9399996,,,10.79,0,41.509998
22-Oct-15,89,39,69,15,9.9899998,10,9.9399996,,,13.35,0,33.43
23-Oct-15,84,42,66,17,9.9899998,10,9.9399996,,,13.81,0,48.580002
24-Oct-15,78,49,69,30,9.9200001,10,8,,,16.299999,5.2600002,38.759998
25-Oct-15,81,46,72,20,9.9899998,10,9.9399996,,,16.440001,0,48.09
26-Oct-15,81,47,74,20,9.9899998,10,9.9399996,,,11.43,0,43.200001
27-Oct-15,69,61,84,38,9.9200001,10,8,,,16.700001,3.1900001,31.98
28-Oct-15,73,74,90,46,9.9899998,10,9.9399996,,,14.92,0,26.549999
29-Oct-15,78,48,86,24,9.9899998,10,9.9399996,,,12.54,0,41.740002
30-Oct-15,85,44,69,21,9.8500004,10,6,1,1,11.49,0,35.540001
31-Oct-15,79,55,80,27,9.9899998,10,9.9399996,,,16.4,9.46,42.959999
1-Nov-15,66,75,86,67,9.9899998,10,9.9399996,,,15.66,2.29,33.380001
2-Nov-15,68,64,87,36,9.9899998,10,9.9399996,,,11.37,0,47.310001
3-Nov-15,69,40,73,19,9.9899998,10,9.9399996,,,13.04,0,50.330002
4-Nov-15,67,41,70,18,9.9899998,10,9.9399996,,,14.36,0,38.869999
5-Nov-15,64,50,73,25,9.9899998,10,9.9399996,,,18.1,0,37.080002
6-Nov-15,75,49,79,20,9.8800001,10,8,,,17.09,0.38999999,31.49
7-Nov-15,70,53,79,27,9.8500004,10,7,,,21.950001,0,44.25
8-Nov-15,55,83,90,61,5.6700001,10,0.25,,,25.32,15.91,33.470001
9-Nov-15,49,87,93,82,5.5300002,10,0.25,,,19.790001,10.97,31.01
10-Nov-15,63,67,93,34,5.0999999,10,0.25,,,23.389999,8.1099997,46.84
11-Nov-15,62,66,86,35,9.96,10,9,,,25.969999,13.38,48.709999
12-Nov-15,71,58,86,27,9.8500004,10,8,,,23.18,3.4400001,44.049999
13-Nov-15,67,61,79,33,9.96,10,9,,,25.110001,0,61.610001
14-Nov-15,65,68,83,43,9.4200001,10,6,1,1,28.120001,0,58.740002
15-Nov-15,55,73,89,52,6.9400001,10,1.75,2,2,21.040001,7.6599998,52.540001
16-Nov-15,60,58,82,27,7.48,10,0.75,2,2,23.26,0,41.650002
17-Nov-15,62,69,83,44,9.4700003,10,6,1,1,24.639999,15.35,44.540001
18-Nov-15,67,72,86,43,9.5,10,7,,,28.52,7.4000001,58.75
19-Nov-15,68,73,86,47,9.5100002,10,6,,,24.52,6.0799999,49.25
20-Nov-15,75,50,86,31,9.9899998,10,9.9399996,,,18.43,0,42.439999
21-Nov-15,74,39,74,21,9.9899998,10,9.9399996,,,19.030001,5.9000001,54.630001
22-Nov-15,72,65,80,31,9.8000002,10,7,,,26.48,4.54,66.75
23-Nov-15,69,66,86,38,9.7399998,10,7,,,25.040001,10.49,58.139999
24-Nov-15,57,64,86,28,9.1099997,10,2.5,2,2,21.08,0,47.41
25-Nov-15,54,61,86,40,9.9899998,10,9.9399996,,,21.82,1.79,48.59
26-Nov-15,53,,100,38,9.9899998,10,9.9399996,,,11.42,4.8299999,18.549999
27-Nov-15,56,34,29,18,9.9899998,10,9.9399996,,,11.38,0,30
28-Nov-15,56,33,69,17,9.9099998,10,8.6999998,,,22.540001,0,57.369999
29-Nov-15,57,54,75,22,9.8800001,10,8,,,28.549999,0,57.459999
30-Nov-15,51,61,76,44,9.8000002,10,8,,,30.65,8.3900003,53.220001
1-Dec-15,62,64,82,34,9.7399998,10,6,1,1,26.35,2.48,41.900002
2-Dec-15,57,77,86,60,9.1199999,10,5,,,28.9,7.5,46.93
3-Dec-15,53,85,90,82,4.52,10,1,1,1,36.900002,15.79,62
4-Dec-15,58,79,86,60,9.9899998,10,9.9399996,,,19.629999,4.3400002,41.779999
5-Dec-15,52,79,86,61,9.8100004,10,7,,,30.799999,14.13,59.290001
6-Dec-15,49,87,93,83,3.95,10,1.25,,,21.440001,9.6199999,51.970001
7-Dec-15,53,89,94,86,3.1300001,8,1.5,,,20.530001,9.0900002,30.24
8-Dec-15,59,88,94,81,4.6700001,10,0.25,,,31.33,23.049999,38.790001
9-Dec-15,58,89,94,86,3.3299999,10,1,,,15.91,4.8200002,26.98
10-Dec-15,60,72,93,42,8.3599997,10,1.25,,,10.11,0,24.82
11-Dec-15,52,82,89,72,9.0299997,10,1.75,,,18.98,9.1499996,40.360001
12-Dec-15,49,86,89,83,6.3699999,10,1.75,1,1,25.84,15.72,51.799999
13-Dec-15,56,68,93,43,8.1199999,10,1.5,,,14.22,0,44.810001
14-Dec-15,54,64,85,31,9.9899998,10,9.9399996,,,19.690001,1.5700001,34.970001
15-Dec-15,55,53,76,31,9.9899998,10,9.9399996,,,15.56,0,40.66
16-Dec-15,52,64,82,46,9.9899998,10,9.9399996,,,22.48,10.2,36.59
17-Dec-15,48,74,80,66,9.8400002,10,8.6999998,,,37.439999,26.459999,49.73
18-Dec-15,46,86,89,80,2.8699999,10,0.75,1,1,35.889999,11.06,56.98
19-Dec-15,55,82,89,51,6.5,10,2.5,,,20.360001,0,42.009998
20-Dec-15,45,87,90,81,4.4000001,10,1.75,,,23.07,12.34,42.540001
21-Dec-15,50,88,90,81,4.0599999,10,1.75,,,17.040001,9.1899996,32.720001
22-Dec-15,55,81,94,45,5.2600002,10,1,,,13.97,5.29,22.51
23-Dec-15,55,64,86,40,9.9899998,10,9.9399996,,,14.65,0.92000002,34.040001
24-Dec-15,51,74,87,55,9.9899998,10,9.9399996,,,17.02,3.29,33.889999
25-Dec-15,52,69,86,45,9.6499996,10,7.46,,,27.860001,1.01,40.5
26-Dec-15,53,49,73,27,9.9899998,10,9.9399996,,,25.559999,0,44.709999
27-Dec-15,47,69,82,51,9.9300003,10,8,,,26.65,14.93,45.43
28-Dec-15,53,67,89,45,7.73,10,0.5,,,22.66,0,52.27
29-Dec-15,56,54,73,29,9.9899998,10,9.9399996,,,20.299999,0,49.830002
30-Dec-15,50,78,89,59,9.21,10,5.5900002,,,32.610001,17.74,55.450001
31-Dec-15,53,33,53,25,9.9899998,10,9.9399996,,,17.540001,0,53.52
1-Jan-16,51,27,32,21,9.9899998,10,9.9399996,,,12.9,0,45.34
2-Jan-16,49,42,68,33,9.9899998,10,9.9399996,,,19.92,8.4200001,55.529999
3-Jan-16,54,62,79,42,9.9899998,10,9.9399996,,,30.299999,8.2399998,44.27
4-Jan-16,47,82,93,68,5.1399999,10,2,1,1,34.77,17,54.84
5-Jan-16,50,88,94,85,5.4499998,10,1.25,,,16.190001,11.51,24.1
6-Jan-16,49,86,90,80,6.3699999,10,2.5,,,12.2,0.23,24.110001
7-Jan-16,51,84,90,67,6.8600001,10,1.75,,,17.379999,5.46,30.08
8-Jan-16,54,77,89,57,5.1100001,10,0.25,1,,26.35,6.7199998,47.389999
9-Jan-16,46,88,93,82,5.4499998,10,1.5,,,20.120001,7.0599999,32.939999
10-Jan-16,60,74,89,44,9.96,10,9,,,19.030001,2.26,40.41
11-Jan-16,53,80,86,72,9.96,10,9,,,21.299999,6.1399999,36.400002
12-Jan-16,54,80,86,69,9.4499998,10,5,,,24.02,12.58,35.529999
13-Jan-16,58,77,89,41,8.29,10,2.5,,,14.88,0,27.280001
14-Jan-16,46,85,89,81,6.5,10,2.49,,,20.09,11.41,38.880001
15-Jan-16,54,78,89,59,9.9399996,10,9,,,16.940001,6.9699998,34.799999
16-Jan-16,50,89,94,86,3.3699999,10,0.99000001,,,19.65,8.21,38.380001
17-Jan-16,57,88,93,83,4.8099999,10,1.25,,,14.71,3.1099999,26.559999
18-Jan-16,58,84,94,74,8.7600002,10,2.5,,,10.57,4.7399998,14.97
19-Jan-16,60,83,94,62,8.79,10,2.49,,,10.54,7.8499999,13.19
20-Jan-16,58,79,87,67,9.9899998,10,9.9399996,,,16.450001,1.99,42.889999
21-Jan-16,57,83,93,72,8.4700003,10,4,,,23.299999,10.25,34.990002
22-Jan-16,57,82,90,77,8.3299999,10,2.5,,,12.39,6.0300002,25.98
23-Jan-16,56,82,90,72,7.9099998,10,0.25,,,12.3,7.2199998,21.209999
24-Jan-16,54,86,93,74,6.0500002,10,0.25,,,22.43,9.0200005,34.279999
25-Jan-16,62,70,86,44,9.9899998,10,9.9399996,,,17.67,0,33.209999
26-Jan-16,60,72,83,51,9.9899998,10,9.9399996,,,19.25,7.4499998,36.619999
27-Jan-16,68,67,89,35,9.9899998,10,9.9399996,,,21.530001,4.1700001,59.049999
28-Jan-16,51,86,90,79,6.5300002,10,1.75,,,26.450001,16.02,40.990002
29-Jan-16,55,85,94,69,4.5999999,10,1.75,,,19.84,6.8200002,35.139999
30-Jan-16,57,68,89,44,9.9899998,10,9.9399996,,,14.22,0,30.43
31-Jan-16,55,45,83,27,9.9899998,10,9.9399996,,,15.82,0,42.610001
1-Feb-16,57,48,67,26,9.9899998,10,9.9399996,,,18.58,1.74,40.119999
2-Feb-16,50,74,86,54,9.8400002,10,7,,,22.82,2.79,45.82
3-Feb-16,48,79,89,63,9.96,10,9,,,26.280001,15.74,57.189999
4-Feb-16,61,68,87,44,9.9899998,10,9.9399996,,,18.379999,1.65,43.470001
5-Feb-16,60,70,86,39,9.8800001,10,7,,,21.09,5.9499998,44.150002
6-Feb-16,68,63,89,33,9.96,10,9,,,23.200001,7.8499999,53.740002
7-Feb-16,80,40,77,24,9.9899998,10,9.9399996,,,13.47,2.45,36.75
8-Feb-16,82,29,59,18,9.9899998,10,9.9399996,,,9.2200003,0,21.889999
9-Feb-16,75,61,80,26,9.9899998,10,9.9399996,,,14.1,0,48.98
10-Feb-16,76,62,85,31,9.9899998,10,9.9399996,,,21.98,8.7600002,49.82
11-Feb-16,72,64,86,41,9.9899998,10,9.9399996,,,19.309999,9.3599997,53.529999
12-Feb-16,70,67,86,42,9.96,10,9,,,22.26,9.9399996,56.68
13-Feb-16,75,48,86,22,9.9899998,10,9.9399996,,,18.620001,6.5599999,39.880001
14-Feb-16,77,58,83,35,9.9899998,10,9.9399996,,,16.459999,5.79,40.380001
15-Feb-16,81,50,70,23,10,10,9.9399996,,,11.08,0,43.119999
16-Feb-16,73,62,83,37,9.9899998,10,9.9399996,,,14.05,5.9200001,33.48
17-Feb-16,63,74,87,56,8.96,10,4,1,1,20.129999,9.9399996,38.330002
18-Feb-16,59,75,87,64,9.8500004,10,5,,,11.53,2.01,26.219999
19-Feb-16,56,78,86,69,9.4499998,10,4,,,17.309999,6.3400002,38.91
20-Feb-16,64,64,86,35,9.9899998,10,9.9399996,,,17.969999,0.63999999,36.040001
21-Feb-16,65,66,86,36,9.9899998,10,9.9399996,,,20.370001,3.3599999,40.389999
22-Feb-16,71,45,80,14,9.9899998,10,9.9399996,,,18.42,3.52,43.560001
23-Feb-16,69,41,69,22,9.9899998,10,9.9399996,,,14.9,0,33.43
24-Feb-16,72,56,80,31,9.9899998,10,9.9399996,,,19.280001,7.04,42.130001
25-Feb-16,76,57,83,32,9.7799997,10,4,1,1,19.77,9.8800001,47.439999
26-Feb-16,68,74,90,51,9.0600004,10,5,,,23.290001,5.96,41.650002
27-Feb-16,65,66,83,42,9.9899998,10,9.9399996,,,13.37,0,31.25
28-Feb-16,66,70,85,49,9.9899998,10,9.9399996,,,20.33,3.48,49.880001
29-Feb-16,70,56,86,25,9.9899998,10,9.9399996,,,17.08,4.8800001,47.18
1-Mar-16,64,69,83,48,9.9899998,10,9.9399996,,,16.879999,1.27,43.34
2-Mar-16,70,71,87,55,9.96,10,9,,,17.450001,7.6900001,29.34
3-Mar-16,64,81,88,72,9.8400002,10,7,,,10.2,1.22,17.940001
4-Mar-16,62,85,94,75,8.29,10,2,,,12.99,3.5999999,19.940001
5-Mar-16,62,79,97,42,8.3199997,10,2,,,9.6599998,3.8699999,13.54
6-Mar-16,59,68,90,51,7.73,10,1.75,,,8.7700005,0,43.759998
7-Mar-16,62,62,93,31,7.8600001,10,1.5,,,13.36,0.27000001,36.41
8-Mar-16,54,62,76,52,9.9899998,10,9.9399996,,,14.18,2.9200001,26.75
9-Mar-16,59,88,94,81,3.99,10,1.25,,,12.58,8.1800003,25.52
10-Mar-16,60,84,93,78,9.0500002,10,3,,,8.0900002,0,19.030001
11-Mar-16,55,84,94,77,9.1099997,10,2,,,7.1900001,0,11.59
12-Mar-16,53,87,94,76,6.25,10,0.5,,,10.65,4.8400002,18.34
13-Mar-16,57,86,93,80,8.0600004,10,0.5,,,9.9899998,5.7199998,19.73
14-Mar-16,63,52,74,31,9.9899998,10,9.9399996,,,10.08,0,47.349998
15-Mar-16,69,55,82,21,9.9899998,10,9.9399996,,,12.18,0,36.5
16-Mar-16,78,42,79,26,9.9899998,10,9.9399996,,,12.44,4.1300001,49.830002
17-Mar-16,82,44,75,21,9.9899998,10,9.9399996,,,7.48,0.5,40.549999
18-Mar-16,75,62,81,41,9.9899998,10,9.9399996,,,12.46,0,53.389999
19-Mar-16,73,68,87,44,9.9899998,10,9.9399996,,,12.12,5.6300001,45.66
20-Mar-16,63,81,94,67,8.6599998,10,0.5,,,5.3800001,0,13.89
21-Mar-16,60,69,89,49,8.1899996,10,0.75,,,8.6300001,0,17.16
22-Mar-16,64,66,92,43,10,10,9.9399996,,,10.58,0,36.09
23-Mar-16,70,56,86,27,9.9899998,10,9.9399996,,,10.51,0,28.09
24-Mar-16,72,63,86,35,9.9899998,10,9.9399996,,,12.43,0,62.450001
25-Mar-16,76,44,86,20,9.9899998,10,9.9399996,,,11.02,1.85,38.110001
26-Mar-16,75,39,72,21,9.8500004,10,6,1,1,12.85,3.3499999,49.959999
27-Mar-16,71,52,86,19,9.9899998,10,9.9399996,,,9.2299995,0,45.900002
28-Mar-16,65,30,48,19,9.9899998,10,9.9399996,,,7.6399999,0,21.65
29-Mar-16,68,39,71,24,9.9899998,10,9.9399996,,,10.88,3.1099999,52.669998
30-Mar-16,75,49,76,22,9.9899998,10,9.9399996,,,11.23,1.71,47.080002
31-Mar-16,76,60,80,36,9.9899998,10,9.9399996,,,13.26,5.5799999,33.82
1-Apr-16,76,68,86,43,9.9899998,10,9.9399996,,,16.709999,3.22,52.41
2-Apr-16,77,68,87,40,9.8500004,10,7,,,18.299999,4.6900001,52.619999
3-Apr-16,79,60,83,32,9.9899998,10,9.9399996,,,12.81,4.4699998,41.740002
4-Apr-16,77,38,83,15,9.9899998,10,9.9399996,,,7.0999999,0,36.490002
5-Apr-16,85,25,33,18,9.9899998,10,9.9399996,,,7.98,0,31.940001
6-Apr-16,93,32,75,14,9.8299999,10,7.46,,,6.8699999,0,31.719999
7-Apr-16,93,49,80,18,9.9899998,10,9.9399996,,,7.7800002,0,59.580002
8-Apr-16,80,55,83,31,9.9899998,10,9.9399996,,,13.83,0,57.43
9-Apr-16,68,79,94,65,8.4099998,10,2.5,,,7.27,0,13.2
10-Apr-16,67,81,94,64,9.54,10,2.5,,,8.2200003,1.4,21.74
11-Apr-16,71,72,90,57,9.9399996,10,9,,,9.7700005,2.9200001,32.98
12-Apr-16,69,71,84,56,9.96,10,9,,,10.68,0,35.939999
13-Apr-16,70,58,86,25,9.96,10,9,,,12.22,5.29,36.66
14-Apr-16,65,66,89,36,9.6700001,10,2.5,,,10.07,0,30.1
15-Apr-16,75,45,82,21,9.9899998,10,9.9399996,,,8.8900003,0,31.209999
16-Apr-16,86,40,71,13,9.9899998,10,9.9399996,,,9.4200001,0.67000002,53.279999
17-Apr-16,90,43,80,12,9.9899998,10,9.9399996,,,9.6999998,0,36
18-Apr-16,88,48,80,20,9.9899998,10,9.9399996,,,10.47,0,43.259998
19-Apr-16,88,49,77,23,9.9899998,10,9.9399996,,,10.76,0,49.110001
20-Apr-16,83,43,84,14,9.9899998,10,9.9399996,,,10.59,0,42.880001
21-Apr-16,77,54,80,37,9.9899998,10,9.9399996,,,8.8299999,0,55.32
22-Apr-16,62,85,94,60,6.3600001,10,0.5,,,9.1499996,0,22.889999
23-Apr-16,68,71,94,45,4.8099999,10,0.25,,,10.28,0,37.52
24-Apr-16,71,48,90,25,9.9899998,10,9.9399996,,,8.5200005,0,45.32
25-Apr-16,71,31,58,13,9.9899998,10,9.9399996,,,9.0500002,0,36.860001
26-Apr-16,72,33,53,17,9.9899998,10,9.9399996,,,11.58,7,46.619999
27-Apr-16,69,61,80,39,9.7700005,10,6.8400002,,,10.3,0,38.779999
28-Apr-16,81,38,62,16,9.9899998,10,9.9399996,,,8.4399996,0,50.490002
29-Apr-16,81,31,44,19,9.9899998,10,9.9399996,,,7.5599999,0,29.32
30-Apr-16,82,32,54,20,9.9899998,10,9.9399996,,,8.6199999,0.50999999,32.919998
1-May-16,85,34,67,19,9.9899998,10,9.9399996,,,6.8400002,0,38.110001
2-May-16,84,48,78,21,9.9899998,10,9.9399996,,,8.75,0,44.599998
3-May-16,84,51,75,25,9.9899998,10,9.9399996,,,11.93,0,42.759998
4-May-16,80,65,84,35,9.8900003,10,7,,,10.78,2.3699999,28.49
5-May-16,77,73,90,48,9.9899998,10,9.9399996,,,12.64,0,50.790001
6-May-16,67,84,94,68,8.3699999,10,2,,,15.19,4.8800001,31.549999
7-May-16,61,87,90,81,6.8499999,10,1.5,,,17.290001,10.37,23.459999
8-May-16,74,70,88,53,9.9899998,10,9.9399996,,,13.08,4.5799999,40.439999
9-May-16,81,64,84,38,9.9899998,10,9.9399996,,,12.52,3.8699999,23.6
10-May-16,88,31,84,12,9.9899998,10,9.9399996,,,10.45,0,49.849998
11-May-16,90,34,69,12,9.9899998,10,9.9399996,,,9.4799995,0,54.880001
12-May-16,91,46,80,23,9.9899998,10,9.9399996,,,10.47,0,54.93
13-May-16,91,45,78,17,9.9899998,10,9.9399996,,,10.7,0,37.369999
14-May-16,77,54,74,36,9.9899998,10,9.9399996,,,10.18,0,37.470001
15-May-16,84,44,83,23,9.9899998,10,9.9399996,,,6.9499998,0,48.16
16-May-16,87,33,54,20,9.9899998,10,9.9399996,,,6.8400002,0,37.23
17-May-16,93,32,53,18,9.9899998,10,9.9399996,,,9.8800001,0,41.48
18-May-16,98,33,65,17,9.9899998,10,9.9399996,,,11.1,0,44.41
19-May-16,84,26,41,14,9.9899998,10,9.9399996,,,6.96,0,34.849998
20-May-16,61,66,83,39,9.4799995,10,4,,,7.1700001,0,25.809999
21-May-16,65,70,83,54,9.7200003,10,5,,,9.0500002,0,22.08
22-May-16,69,66,84,45,9.9899998,10,9.9399996,,,9.4300003,0,26.209999
23-May-16,76,56,87,32,9.9899998,10,9.9399996,,,10.76,4.9099998,42.240002
24-May-16,80,64,87,34,9.7700005,10,3,,,6.6399999,0,35.68
25-May-16,85,58,90,24,9.9899998,10,9.9399996,,,9.7399998,3.1900001,32.779999
26-May-16,86,45,87,14,9.9899998,10,9.9399996,,,10.41,0,44.439999
27-May-16,87,28,62,14,9.9899998,10,9.9399996,,,11.78,0,42.200001
28-May-16,91,28,65,13,9.9899998,10,9.9399996,,,12.79,7.1100001,28.620001
29-May-16,93,35,67,13,9.9899998,10,9.9399996,,,9.9200001,0,50.759998
30-May-16,99,28,49,11,9.9899998,10,9.9399996,,,9.6300001,3.98,42.25
31-May-16,103,32,78,10,9.8000002,10,8,,,8.96,0,43.25
1-Jun-16,99,33,70,14,9.96,10,9,,,10.54,2.0899999,26.440001
2-Jun-16,99,31,65,7,9.9899998,10,9.9399996,,,10.25,0,40.759998
3-Jun-16,105,28,53,7,9.9899998,10,9.9399996,,,7.8200002,0,41.25
4-Jun-16,98,37,57,16,9.9899998,10,9.9399996,,,10.07,0,26.620001
5-Jun-16,103,33,55,14,9.9899998,10,9.9399996,,,9.3699999,3.1400001,16.18
6-Jun-16,106,34,56,13,9.9899998,10,9.9399996,,,10.72,7.02,18.370001
7-Jun-16,96,44,62,25,9.9899998,10,9.9399996,,,11.77,8.0900002,16.860001
8-Jun-16,87,45,70,24,9.9899998,10,9.9399996,,,9.0299997,3.1700001,17.68
